Date,Country/Region,Province/State,Confirmed,Recovered,Deaths
2020-01-22,Nepal,,0,0,0
2020-01-23,Nepal,,0,0,0
2020-01-24,Nepal,,0,0,0
2020-01-25,Nepal,,1,0,0
2020-01-26,Nepal,,1,0,0
2020-01-27,Nepal,,1,0,0
2020-01-28,Nepal,,1,0,0
2020-01-29,Nepal,,1,0,0
2020-01-30,Nepal,,1,0,0
2020-01-31,Nepal,,1,0,0
2020-02-01,Nepal,,1,0,0
2020-02-02,Nepal,,1,0,0
2020-02-03,Nepal,,1,0,0
2020-02-04,Nepal,,1,0,0
2020-02-05,Nepal,,1,0,0
2020-02-06,Nepal,,1,0,0
2020-02-07,Nepal,,1,0,0
2020-02-08,Nepal,,1,0,0
2020-02-09,Nepal,,1,0,0
2020-02-10,Nepal,,1,0,0
2020-02-11,Nepal,,1,0,0
2020-02-12,Nepal,,1,1,0
2020-02-13,Nepal,,1,1,0
2020-02-14,Nepal,,1,1,0
2020-02-15,Nepal,,1,1,0
2020-02-16,Nepal,,1,1,0
2020-02-17,Nepal,,1,1,0
2020-02-18,Nepal,,1,1,0
2020-02-19,Nepal,,1,1,0
2020-02-20,Nepal,,1,1,0
2020-02-21,Nepal,,1,1,0
2020-02-22,Nepal,,1,1,0
2020-02-23,Nepal,,1,1,0
2020-02-24,Nepal,,1,1,0
2020-02-25,Nepal,,1,1,0
2020-02-26,Nepal,,1,1,0
2020-02-27,Nepal,,1,1,0
2020-02-28,Nepal,,1,1,0
2020-02-29,Nepal,,1,1,0
2020-03-01,Nepal,,1,1,0
2020-03-02,Nepal,,1,1,0
2020-03-03,Nepal,,1,1,0
2020-03-04,Nepal,,1,1,0
2020-03-05,Nepal,,1,1,0
2020-03-06,Nepal,,1,1,0
2020-03-07,Nepal,,1,1,0
2020-03-08,Nepal,,1,1,0
2020-03-09,Nepal,,1,1,0
2020-03-10,Nepal,,1,1,0
2020-03-11,Nepal,,1,1,0
2020-03-12,Nepal,,1,1,0
2020-03-13,Nepal,,1,1,0
2020-03-14,Nepal,,1,1,0
2020-03-15,Nepal,,1,1,0
2020-03-16,Nepal,,1,1,0
2020-03-17,Nepal,,1,1,0
2020-03-18,Nepal,,1,1,0
2020-03-19,Nepal,,1,1,0
2020-03-20,Nepal,,1,1,0
2020-03-21,Nepal,,1,1,0
2020-03-22,Nepal,,1,1,0
2020-03-23,Nepal,,2,1,0
2020-03-24,Nepal,,2,1,0
2020-03-25,Nepal,,3,1,0
2020-03-26,Nepal,,3,1,0
2020-03-27,Nepal,,4,1,0
2020-03-28,Nepal,,5,1,0
2020-03-29,Nepal,,5,1,0
2020-03-30,Nepal,,5,1,0
2020-03-31,Nepal,,5,1,0
2020-04-01,Nepal,,5,1,0
2020-04-02,Nepal,,6,1,0
2020-04-03,Nepal,,6,1,0
2020-04-04,Nepal,,9,1,0
2020-04-05,Nepal,,9,1,0
2020-04-06,Nepal,,9,1,0
2020-04-07,Nepal,,9,1,0
2020-04-08,Nepal,,9,1,0
2020-04-09,Nepal,,9,1,0
2020-04-10,Nepal,,9,1,0
2020-04-11,Nepal,,9,1,0
2020-04-12,Nepal,,12,1,0
2020-04-13,Nepal,,14,1,0
2020-04-14,Nepal,,16,1,0
2020-04-15,Nepal,,16,1,0
2020-04-16,Nepal,,16,2,0
2020-04-17,Nepal,,30,2,0
2020-04-18,Nepal,,31,2,0
2020-04-19,Nepal,,31,4,0
2020-04-20,Nepal,,31,4,0
2020-04-21,Nepal,,43,4,0
2020-04-22,Nepal,,45,7,0
2020-04-23,Nepal,,48,10,0
2020-04-24,Nepal,,49,11,0
2020-04-25,Nepal,,49,12,0
2020-04-26,Nepal,,52,16,0
2020-04-27,Nepal,,52,16,0
2020-04-28,Nepal,,54,16,0
2020-04-29,Nepal,,57,16,0
2020-04-30,Nepal,,57,16,0
2020-05-01,Nepal,,59,16,0
2020-05-02,Nepal,,59,16,0
2020-05-03,Nepal,,75,16,0
2020-05-04,Nepal,,75,16,0
2020-05-05,Nepal,,82,16,0
2020-05-06,Nepal,,99,22,0
2020-05-07,Nepal,,101,22,0
